Ticker,FloatShares
AVD,26629586.0
PBYI,38575411.0
VNDA,49489291.0
JELD,84256224.0
XRPI,
NCEL,1206617.0
CTKB,108730530.0
GALT,45035645.0
SPT,47021575.0
KYIV,230417956.0
GOGO,77421127.0
GLUE,36531426.0
PLBY,55939864.0
FORA,13196655.0
TSL,0.0
NMAX,30833868.0
EVLV,162918732.0
MYGN,85619666.0
ASIC,7594774.0
COUR,144080768.0
LITP,0.0
PRCH,69487676.0
LUXE,11819610.0
ACDC,9641519.0
AVBP,20693001.0
CURR,10493751.0
KNDI,70234626.0
CVRX,15605634.0
WVE,127189462.0
FSLY,136759194.0
ALTG,19665649.0
CMP,32966923.0
EGHT,130585317.0
LFMD,38442703.0
TXG,109327417.0
NEXN,18952119.0
ZIP,80890459.0
PTRN,664860.0
BORR,178911989.0
SGHT,28877980.0
ASRT,85632094.0
DNLI,132066240.0
CLNE,173223130.0
NPCE,22516591.0
AUR,1143555990.0
ARVN,68475857.0
MTLS,24248185.0
OPFI,78624668.0
AMC,481028213.0
LUCD,37773151.0
LOMA,49809623.0
KODK,60013785.0
THS,49953691.0
CRON,202326132.0
SRI,25157393.0
ABEO,45682887.0
ADBG,0.0
GILT,56442924.0
HCAT,63951328.0
COGT,102748660.0
SSP,61759876.0
EFTY,4823006.0
DBI,34124931.0
BRCC,81196336.0
AMTD,1168101.0
BLMN,75139236.0
NVCR,94217160.0
DLO,111181252.0
PUMP,70894011.0
DOMO,31858544.0
LBRT,156335361.0
TEO,183235776.0
GTN,82148411.0
CMTG,128211182.0
TOUR,39978551.0
SLDE,72326433.0
CRGY,185599188.0
DFH,76037953.0
HPK,18570457.0
USEG,14541325.0
EBS,51274465.0
KIDS,16875789.0
PSKY,147943176.0
MLCO,120879178.0
XTIA,16283674.0
MNRO,26870598.0
VFC,387313731.0
CMCO,27905377.0
LAW,25792039.0
SONM,762695.0
TRIP,104172992.0
NXDT,38932668.0
SPRO,40311782.0
NEO,24038183.0
PLSE,12418699.0
SNAP,1095264978.0
PRTS,45731344.0
EH,35437029.0
CRDF,64895971.0
ALT,87577672.0
ESOA,12282269.0
OSPN,37414975.0
UPWK,123544245.0
POWW,88330151.0
KSS,110807118.0
HBM,348384359.0
HGBL,28239671.0
DARE,8709564.0
IRS,7622549.0
SLQT,141149792.0
BLZE,51191825.0
SGHC,153093904.0
OPRT,29428205.0
CTOS,59712044.0
HPP,375763159.0
FA,79814690.0
CRSR,46341339.0
SDHC,7353938.0
EGBN,25070324.0
LFCR,34294253.0
SLP,16638478.0
NVFY,11286838.0
AEBI,36672664.0
PETS,14409409.0
PLTD,
DAO,106931799.0
SEER,32981137.0
LC,106045040.0
COMP,460947328.0
WNC,37423192.0
API,22560936.0
DSP,12754853.0
TSLS,0.0
LXU,53458560.0
TIGR,171029159.0
BB,588855663.0
REAX,140422435.0
MPAA,15897585.0
QD,95271748.0
BZFD,19268972.0
UDMY,91653811.0
FINV,140023434.0
CIA,45071099.0
ADPT,146962530.0
CLB,46062098.0
CLAR,25674307.0
QXO,524718988.0
PRTA,40091494.0
PERF,35296980.0
ONEW,11799639.0
AIV,130654373.0
WRBY,88225985.0
HNST,95490364.0
HUN,154557724.0
RXST,32420582.0
CSAN,296981022.0
NXDR,219219909.0
GO,93781845.0
MEI,34751571.0
STGW,99437663.0
ORGO,55469802.0
EWCZ,36751738.0
LFVN,9901048.0
NUS,48349863.0
BMBL,55158281.0
PTEN,342872714.0
OIS,56119928.0
ENLV,21390876.0
SMPL,92238642.0
KLC,31729046.0
ASAN,130374669.0
TRVI,90633642.0
ANGI,36755662.0
LUCK,131831942.0
ACVA,168446403.0
CYH,101825379.0
KRNT,41171049.0
CRESY,61372521.0
RYAM,57423106.0
PKE,17981527.0
PESI,17123723.0
BTMD,43552147.0
PRTH,27129738.0
EXFY,58282774.0
SQQQ,0.0
EXTR,129115889.0
DSX,64280966.0
TALK,128292415.0
PTLO,69090476.0
EB,87541308.0
CRNT,72032428.0
DERM,12808299.0
AMN,38062117.0
TYRA,35036795.0
RIVN,793525174.0
ALVO,117059206.0
XPRO,102001666.0
INR,13172209.0
GOTU,300461174.0
SNCY,49072625.0
IQ,527387242.0
SWIM,38460045.0
GCI,120211149.0
TUYA,466186065.0
RIG,738843820.0
MNKD,301029279.0
CMRC,53969786.0
TASK,8156121.0
HLLY,51466875.0
OWL,617131464.0
KRO,21509180.0
GEO,133087024.0
NPB,15426295.0
AVAH,45177212.0
FC,10517869.0
PGNY,79582738.0
MESA,30101516.0
KROS,37478279.0
SVC,157227954.0
MYPS,88838839.0
CNDT,143460949.0
CGAU,201208598.0
CSTM,114827466.0
PSHG,11397554.0
EOLS,50591113.0
MATV,49178478.0
SMWB,49717221.0
PSFE,32877669.0
MBI,43900465.0
GENI,217968657.0
SVRA,91203527.0
CARS,56659506.0
ORN,37525454.0
ZH,38267426.0
JAKK,8942462.0
YOUL,18860451.0
PWP,61552238.0
OXSQ,70521428.0
INLF,1999999.0
LE,11579404.0
ARQ,32277993.0
HLX,137105889.0
AMPL,89134067.0
SABR,365401233.0
GDYN,78958457.0
VSTS,112137758.0
AESI,77785676.0
PSNY,2278528172.0
MAMA,34398725.0
ALTI,56540564.0
ARHS,132950202.0
UPBD,52350938.0
CHA,19521631.0
BTE,662428260.0
VLRS,90278069.0
CRCT,177504147.0
LOVE,13181646.0
ABUS,149228661.0
GDOT,44639319.0
DMAC,26904079.0
SOHO,13491715.0
IRDM,91600101.0
ATXS,42407949.0
NIQ,56228180.0
NVCT,13840430.0
RBBN,143445116.0
TUSK,42327857.0
AEO,153695320.0
RPTX,30848829.0
QIPT,34533179.0
BWB,21847659.0
SJT,41805760.0
CLVT,387362834.0
KNOP,22176396.0
UWMC,132462925.0
FWRG,55005787.0
PUBM,47764165.0
MODG,139381167.0
ANGO,38808975.0
ASLE,33131462.0
XIFR,86190631.0
PRAA,36193966.0
INGN,23944806.0
GPRK,29065205.0
UIS,66147093.0
NESR,47779906.0
HIMX,174500000.0
RPD,57105279.0
SIBN,39242290.0
COYY,
LAKE,8320706.0
TH,32438087.0
VET,143935268.0
SCVL,17735673.0
GRAB,2669701653.0
AXL,111099170.0
BGS,76915604.0
RC,152012586.0
LFT,33076842.0
ALIT,423332328.0
CDNA,51822821.0
KVUE,1916076171.0
CXDO,14947840.0
AMTB,37634078.0
OSUR,65726747.0
SKRE,0.0
ILPT,60169958.0
SBH,97944460.0
TTSH,28364582.0
ADEA,107042328.0
HLF,100027151.0
PLTK,73271771.0
OS,161337433.0
VREX,40967555.0
BVS,45451779.0
VSH,123186489.0
WTTR,97152136.0
GAMB,19729904.0
TALO,118239985.0
TWI,48442197.0
NSPR,27886925.0
DAVA,58458941.0
AMCX,42414939.0
WEAV,66747698.0
CLW,15533611.0
FLOC,19606169.0
AVS,
MAX,30265298.0
SKYH,23846877.0
III,34208180.0
BAX,509332264.0
XERS,154246047.0
ARDX,233355145.0
WPP,214964892.0
SEMR,43289693.0
NX,40492816.0
SRG,37534431.0
NVRI,66232958.0
LINC,27101083.0
FOLD,288206897.0
LION,34530351.0
CLMT,58196865.0
DDL,157014999.0
DJT,128461459.0
PENN,123233390.0
EMPG,527760.0
COTY,366843420.0
ARKO,74831600.0
OPK,364658108.0
COMM,215117148.0
MLKN,67239714.0
PBT,35706533.0
BAND,27064754.0
BHR,56669200.0
AUPH,128061069.0
RNGR,18538328.0
WDH,35448676.0
BRY,76163528.0
SND,30245635.0
ADMA,233829469.0
QNST,54882827.0
BNED,8896192.0
MED,9146450.0
EVC,62297833.0
DLHC,12115073.0
AAL,650482236.0
QUAD,35052716.0
LFST,155814762.0
CEPT,22375692.0
HTLD,43835885.0
SIGA,40579838.0
TITN,20286760.0
EMBC,57239386.0
SID,1325989217.0
JRVR,36527215.0
FFWM,72210922.0
MQ,392073671.0
ZYME,73127918.0
AES,708033604.0
HUYA,227226704.0
TAL,588298158.0
FPH,55145638.0
WHF,18229702.0
MTW,34221230.0
MCHB,47201498.0
MEC,14479520.0
CLBT,112431342.0
MBC,125265189.0
BCRX,195559773.0
NCMI,65915573.0
FIGS,149355796.0
ATEC,116665969.0
PBI,158903306.0
BDN,167649101.0
BHFAN,56441967.0
ANIK,13859903.0
MX,28774073.0
CMPO,37156279.0
STKL,109649495.0
VTEX,121064735.0
EXPI,90237196.0
SONO,103025051.0
PAGS,306342588.0
UTZ,68111482.0
SHEN,44807312.0
BACQ,33152553.0
LIND,37642886.0
MSBI,20114573.0
EPSN,17179879.0
OCFC,55359342.0
STLA,1987846542.0
RES,87621213.0
LZ,115541651.0
XPER,40528064.0
HCSG,69639634.0
AVNS,45335688.0
WB,238516858.0
ONTF,35358632.0
ALHC,159275232.0
BUR,198818776.0
YMM,41711719.0
TBRG,14474409.0
OI,140516351.0
LXFR,26372794.0
LILAK,163765842.0
GTM,257281612.0
AMBP,143196966.0
EGY,101526687.0
PEB,115732492.0
HGTY,317582297.0
ZGN,61283725.0
ONL,49323172.0
ADTN,68760772.0
AVIR,60149851.0
MCW,100542514.0
FLYW,113135025.0
LVTX,12343497.0
KINS,11437203.0
VLY,478563134.0
MAT,268089864.0
STNE,246034179.0
VIPS,502495660.0
BEKE,1116083115.0
BHC,327989746.0
TV,436905582.0
DAKT,39716661.0
PAYO,276262590.0
LEG,132435014.0
COTG,
RMAX,15685675.0
PSBD,13252217.0
TBCH,11553805.0
ASIX,25994032.0
BANC,124607604.0
COLD,284211100.0
HONE,32750660.0
FF,25914875.0
AHCO,89446763.0
SHIP,13948984.0
TBPH,46731458.0
INMD,56503644.0
CMBT,13651935.0
VYX,120294283.0
NPKI,80421448.0
PX,81907100.0
GPMT,44879766.0
EBC,180975960.0
SSL,587966539.0
AFYA,24475549.0
DHC,186094257.0
TAC,260941668.0
NOK,5533469960.0
CLBK,26689459.0
LSPD,122411643.0
EHAB,40165538.0
DV,143722987.0
GOOS,96395636.0
SEM,104499296.0
NFBK,39661464.0
OCCI,27443995.0
TLX,275439914.0
DRVN,59346132.0
XP,422930589.0
IMMR,26518747.0
MCS,29300496.0
VFS,49676381.0
PK,195621161.0
ARLO,100608092.0
LILA,163765842.0
ACTG,95219762.0
NRDS,71632185.0
NEWT,22791565.0
FLG,266591845.0
LBTYK,266991687.0
S,311921469.0
PKST,33267038.0
MDXG,108915809.0
PERI,39330564.0
NOAH,12809279.0
MNOV,42081189.0
XRAY,185559888.0
ZIM,112231467.0
TG,29163462.0
PANL,28819962.0
TSYY,
NMRK,146928987.0
GRNT,63681438.0
SSSS,21872637.0
XGN,14263420.0
CCC,544535391.0
GTX,164329948.0
FRSH,214118476.0
HEPS,275537387.0
AVDL,80694935.0
TTAM,24542700.0
GT,273454697.0
SD,36058478.0
MPW,493809179.0
XBTY,
SXC,83908599.0
NOV,361455511.0
NGL,114272584.0
LOCO,22969542.0
LPL,999930000.0
SBGI,60486185.0
ARDT,24472634.0
JBGS,59045064.0
BOSC,5387999.0
HDSN,38171396.0
AGD,20485684.0
MANU,119516845.0
AVPT,135372487.0
MTUS,36271071.0
AVAL,148396723.0
LZMH,4606500.0
M,266220767.0
CWK,230349251.0
JAMF,71952489.0
BHFAP,163982845.0
CXW,97788557.0
PSEC,369152220.0
WT,128141818.0
RPT,44907317.0
BLCO,36503154.0
UAA,427997834.0
CMRE,47215331.0
MRTN,57555865.0
PR,685649867.0
ABR,187831325.0
FBP,154348032.0
KELYA,30442031.0
LBTYA,325090865.0
BKD,233966094.0
MG,18783240.0
CHMI,35675630.0
HSHP,24506200.0
GHI,23058923.0
DXC,176021206.0
PD,83076018.0
MSIF,47210277.0
DEC,38742231.0
NAT,202550097.0
NOMD,121701273.0
MRC,82756975.0
KW,120576823.0
BWLP,80364487.0
GIG,14684000.0
GNE,12442959.0
EZPW,55373465.0
HBNC,49869567.0
INTR,329074841.0
SHBI,30362252.0
SITC,52248230.0
EVCM,15445695.0
BCAL,23177764.0
CVE,1263440697.0
TPVG,39114311.0
TXO,35049126.0
MTRX,26617111.0
UA,258141616.0
MD,84219815.0
ACCO,86228891.0
FSCO,0.0
NOA,22858693.0
MNR,28060879.0
ECVT,112330982.0
FVR,19132015.0
OFIX,39008486.0
SPNT,95826653.0
JCAP,10121680.0
NAVI,95096724.0
WEN,173043882.0
DNOW,103041942.0
IHS,161243373.0
CCIF,21014564.0
F,3901920790.0
MAC,252005691.0
NIKL,0.0
KREF,54456080.0
NU,3619046915.0
FULT,179888158.0
RELY,169028952.0
RMR,28632174.0
SPOK,18138542.0
PDM,123224278.0
ESRT,138886799.0
CGNT,60166752.0
GNK,35392584.0
INN,102801219.0
GLDD,62712746.0
SWBI,40962494.0
INVA,57648473.0
OOMA,22032252.0
ACRE,53995371.0
HLMN,195664809.0
FFIC,32310346.0
LNKB,21952945.0
GPK,291650937.0
SAFE,55668272.0
JBI,132774914.0
JBS,742603180.0
UGP,1087959097.0
SFNC,142317485.0
ACIC,22171008.0
GEL,88355971.0
TVA,22731796.0
GGLS,0.0
OTF,436080823.0
EPC,45766816.0
YALA,52827876.0
MOV,16030128.0
SHC,139276572.0
ICL,723453028.0
ACI,395083187.0
AMRX,154290366.0
FIHL,54579321.0
MOMO,176305490.0
TCMD,19640494.0
ASC,36008493.0
OSBC,41819263.0
SCM,27226829.0
RLJ,133144407.0
GLAD,21464102.0
PFS,126161024.0
ECC,124257464.0
HBAN,1448824768.0
AEXA,
AMZD,0.0
RLX,837164115.0
HOPE,122333613.0
RWT,127518807.0
GBTG,183753411.0
HLIT,112177129.0
KEY,1093126270.0
FMNB,35965244.0
CWAN,285465346.0
TK,48809699.0
PCG,2191866171.0
HRZN,43787232.0
TBLA,124094498.0
BV,71138938.0
RCS,46642736.0
XHR,93749612.0
DHT,133802795.0
NABL,72698058.0
NBBK,31454837.0
KRNY,59314714.0
VMD,31587510.0
VIAV,218707251.0
DEI,162210303.0
EFXT,121533304.0
CX,1448778697.0
JRSH,6149565.0
OUT,153702797.0
HAFN,240947036.0
CCAP,29820238.0
MITK,44689374.0
FNB,352733841.0
ROIV,415352050.0
AGRO,131665045.0
MITT,30584034.0
HAYW,211953455.0
CGBD,72283689.0
RSKD,122342085.0
ASX,2181599500.0
WU,315947371.0
DVAX,100973165.0
SFL,106717197.0
TCPC,84727647.0
CVBF,129350324.0
GGB,1289735503.0
GASS,25099699.0
FSK,279252128.0
REFI,18036929.0
DLX,43803959.0
ATEN,70960654.0
HTBK,58622385.0
ERII,52118459.0
KEP,1213954068.0
FCF,101597168.0
UMC,2336597220.0
BGC,434238803.0
BBD,7558861646.0
PAX,149020449.0
VCIC,18435707.0
CLDT,47797900.0
SBLK,89411592.0
TKC,871630586.0
CAG,475249408.0
BOC,29669103.0
CIG,2373107263.0
CNH,874185625.0
NWBI,144539662.0
EM,91723615.0
CHCT,25306839.0
CNNE,49754137.0
BRSP,115566093.0
ENIC,1383320933.0
GSBD,113951986.0
ZTO,792841348.0
TLK,473726963.0
ERIC,2917883460.0
BRSL,108012240.0
ABEV,15592155407.0
ACEL,45164619.0
OBDC,506357090.0
OXLC,93448394.0
CON,115357702.0
ARCO,195201393.0
PBR,8112812836.0
HBI,351010946.0
AVO,43480175.0
SB,50743607.0
DOC,692065781.0
GRFS,845487408.0
CFFN,122478909.0
MYE,36686507.0
HCKT,24716428.0
SHO,187304080.0
ADAM,84420612.0
BCSF,64445946.0
HFRO,55325306.0
TRIN,66925017.0
FLO,195827682.0
NCDL,42867281.0
NFXS,
GNW,401400274.0
IVR,70672431.0
INFY,3540840850.0
NVGS,29454676.0
HE,172066400.0
CCU,120435766.0
EBF,23067288.0
CION,51668337.0
CXM,188384863.0
EC,2055800051.0
METD,0.0
HST,641250616.0
RNW,222636753.0
RTAC,31161287.0
RWAY,35697648.0
AM,333254380.0
VTRS,1158795283.0
LXP,287934972.0
DRH,202712387.0
PFLT,98253303.0
DGICA,17598189.0
NMFC,82972535.0
EARN,37031113.0
MSDL,86550281.0
ARI,129908314.0
WIT,3056842673.0
RDY,832343265.0
EBR,1216038979.0
TWO,103332987.0
BSBR,743071727.0
TFSL,279373818.0
AHH,78991692.0
SLRC,42647240.0
APLE,219706176.0
NTST,83068662.0
LAND,33643409.0
KRP,88333464.0
PMT,86149044.0
VRE,86747920.0
GLRE,25852778.0
MFA,101211833.0
GOF,162401290.0
VIV,1595419375.0
CIM,78868570.0
GOOD,45985869.0
AVBC,19566514.0
TRTX,69009290.0
KBDC,64194482.0
PNNT,65015261.0
NMR,2673164506.0
ORC,151333326.0
AAT,52252401.0
IRT,237066670.0
AAPD,0.0
AKR,130317865.0
ELP,459193150.0
MFIC,90186513.0
UMH,79699052.0
SAN,14869770541.0
BBDC,104470208.0
ARR,111467192.0
CTO,30947910.0
BRW,42527245.0
AQN,767085705.0
HTGC,168974186.0
SBRA,235907540.0
ITUB,5824961859.0
USOY,0.0
MFG,2275226320.0
BXMT,157403439.0
AMCR,2294972092.0
LADR,112144680.0
PAA,462781362.0
ICLN,0.0
GAIN,37300142.0
OCSL,87789268.0
HR,348062449.0
GBDC,256340017.0
MUFG,11269350848.0
UE,125736829.0
GNL,219047125.0
YEXT,92799773.0
HQL,26939594.0
DOLE,65784279.0
FPI,37980908.0
NWG,2004545991.0
BTX,1683004.0
VALE,3970695228.0
KT,429007870.0
LYG,13981972550.0
DX,144137947.0
RMT,48107409.0
WSR,44958195.0
SUZ,1218977954.0
PAGP,192242396.0
AGNC,1045264208.0
FBRT,82131462.0
IEP,29391788.0
ALEX,71768945.0
SMFG,3854245490.0
BSM,171837357.0
PHI,80003293.0
RVT,119172217.0
RITM,527410923.0
EWZS,0.0
KYN,167633632.0
GCMG,180472632.0
HQH,53859883.0
SOL,51266913.0
SCS,100505386.0
EIC,17839235.0
ADT,669703286.0
BNL,187200886.0
PSTL,29483450.0
STWD,349471995.0
TEF,5637916796.0
EFC,97504432.0
MDU,201578829.0
WDS,1893623147.0
ET,3087456749.0
MEGI,0.0
IGR,150931876.0
BCX,78184142.0
THW,39846851.0
GGT,36458145.0
HLN,4496217600.0
GCV,19141295.0
MSFD,0.0
PSO,654997455.0
CHI,77834666.0
SCD,22861843.0
EDD,50798496.0
GUT,87293821.0
BGH,15641907.0
MUA,38285523.0
AWP,86416808.0
PAXS,0.0
AEG,1565509541.0
TU,1533004500.0
ARDC,23862291.0
THQ,41377048.0
JGH,23160920.0
VVR,148275600.0
KBWY,0.0
PTA,0.0
NBXG,0.0
BMEZ,0.0
JQC,135604660.0
CHW,63847986.0
XFLT,74374887.0
VOD,2390860000.0
NCV,21155954.0
EMD,58129179.0
JRS,28891488.0
PDI,378519728.0
ASG,53344272.0
CLCO,21098562.0
CAEP,3666900.0
TAK,3053375710.0
HIX,83937304.0
TEI,42901711.0
IMXI,26366861.0
GAB,305402758.0
IFN,39891674.0
RQI,134372253.0
KBWD,0.0
CHY,79090936.0
PTY,0.0
NFJ,94801125.0
CEPO,17701335.0
CSQ,160093201.0
ETHM,14142757.0
GHY,32096737.0
USA,294475393.0
OPP,30622113.0
NDMO,0.0
ETJ,64404524.0
KIO,40861322.0
JRI,27415712.0
AVK,34447606.0
BGY,92924238.0
CHAC,29417297.0
UAE,0.0
EOD,39339235.0
WDI,0.0
ETY,157496959.0
ECAT,0.0
BEAG,24135530.0
HIO,89063634.0
IGD,74714496.0
NMAI,33339840.0
XRPN,
BFK,43854449.0
MFM,39658469.0
ETW,107486570.0
PML,125448426.0
OIA,47638610.0
PDT,0.0
BGT,25434085.0
TGNA,159971578.0
BDJ,176913326.0
DSL,111482777.0
MCGA,17739472.0
CCIX,35760713.0
EXG,305900511.0
BGB,44664132.0
NPCT,0.0
BXMX,104164166.0
ACP,121620420.0
PPT,95563486.0
FRA,33446833.0
AOD,105425728.0
PDBC,0.0
BCAT,0.0
ZTR,47368635.0
NMCO,0.0
PCN,62218732.0
TACO,30328282.0
EFT,26442202.0
IAS,68461029.0
MSD,16772761.0
RA,55226575.0
PMTR,24212992.0
BOE,54323176.0
ETV,116742040.0
FCT,25979450.0
EHI,27905478.0
PHK,171470049.0
JFR,133913632.0
RIV,21259576.0
MUC,94183900.0
BKT,24289902.0
BDCIU,26060000.0
NZF,193712920.0
DSU,54483253.0
HYT,0.0
CEPF,7633600.0
PFL,44834847.0
FPF,60836056.0
MQY,71832737.0
NXP,44710300.0
IIM,47066470.0
PDO,0.0
DLY,0.0
AWF,86205728.0
DHF,61165359.0
ELME,87166703.0
NXJ,0.0
BBN,61790893.0
FFC,48169709.0
MVF,57335700.0
LEO,58976837.0
EFR,0.0
BHK,54167116.0
NUV,207541377.0
BIT,42916679.0
PFN,93347911.0
VMO,67438676.0
NMZ,114978647.0
MUJ,53182972.0
NKX,47348186.0
MYD,45733408.0
MIN,111287502.0
NAD,233385393.0
RNGTU,20169995.0
VKQ,55330077.0
AFB,28741364.0
BTZ,93317593.0
VGM,54229993.0
NEA,298989309.0
BFZ,30042916.0
MDIV,0.0
NRK,87223174.0
NQP,37211733.0
MURA,12125839.0
JPC,357548432.0
MLAC,30424188.0
IQI,52878458.0
WIW,46850669.0
CVAC,95502613.0
NAC,144595512.0
BLE,47726431.0
BRR,23134493.0
NVG,213519010.0
DNP,369815271.0
HVII,26023333.0
GIWWU,22337675.0
MYI,66467167.0
PCQ,56078981.0
MMU,54617816.0
QYLD,0.0
MHD,52141078.0
BLZRU,
WOW,48937328.0
CTLP,55289243.0
GES,29325491.0
CCII,23304900.0
MBAV,35937499.0
HCMA,4078809.0
EVAC,
OTGAU,
VMEO,130492527.0
PGRE,186281422.0
CIO,32265079.0
NETD,38123741.0
BSCV,0.0
IPCX,34473329.0
ANSC,43124999.0
QUMS,8886647.0
BSCU,0.0
LATAU,17250000.0
MKLY,9472423.0
APACU,5000000.0
IBTK,0.0
SHCO,160900712.0
DMIIU,63700000.0
BSCT,0.0
BCAR,
SSEA,5703575.0
TACH,21159885.0
BSCR,0.0
BSCQ,0.0
